Allied_Nations,Diplomatic_Meetings_Set,Percent_Of_Forces_Mobilized,Hostile_Nations,Active_Threats,Inactive_Threats,Citizen_Fear_Index,Closest_Threat_Distance(km),Aircraft_Carriers_Responding,Troops_Mobilized(thousands),ID,DEFCON_Level
11,1,0.34,2,26,91,0.670337739,336.02,1,800800,672,2
8,1,0.28,2,31,73,0.42804699,336.02,1,871200,5472,2
8,0,0.4,2,11,24,0.450073421,355.1,1,1003200,10802,3
8,1,0.11,1,15,54,0.498531571,349.8,1,809600,10444,3
12,0,0.56,2,12,24,0.534508076,336.02,1,915200,10731,3
8,1,0.24,2,5,28,0.479441997,345.56,1,836000,8797,3
8,1,0.19,2,7,38,0.497797357,338.14,1,792000,10563,2
8,1,0.18,2,17,96,0.479441997,345.56,1,836000,1509,3
9,1,0.11,1,4,28,0.593245228,333.9,1,880000,3185,3
7,1,0.08,2,42,53,0.36123348,330.72,0,880000,11550,3
7,1,0,3,15,21,0.256240822,351.92,0,1064800,1220,3
7,0,0.31,2,4,28,0.316446402,342.38,1,994400,4121,4
8,0,0.34,3,16,84,0.494126285,352.98,1,827200,10084,3
9,0,0.32,6,5,25,0.464757709,339.2,1,1038400,6780,3
9,0,0.51,3,9,26,0.473568282,342.38,1,1038400,1190,3
8,0,0.31,3,32,55,0.552863436,359.34,1,844800,3869,3
9,0,0.49,3,34,72,0.5969163,341.32,1,924000,104,3
6,1,0.06,2,6,18,0.399412628,354.04,0,853600,9076,2
8,1,0.01,2,17,43,0.52349486,356.16,0,844800,8100,2
7,1,0.06,3,12,85,0.51835536,347.68,1,792000,1201,2
9,0,0.33,2,52,102,0.611600587,349.8,1,871200,6936,4
10,0,0.55,2,22,65,0.53010279,345.56,1,800800,1943,2
8,0,0.4,2,6,17,0.34287812,349.8,1,1020800,9269,4
8,0,0.08,2,6,16,0.52349486,337.08,1,853600,7518,3
7,0,0.3,2,35,79,0.494126285,360.4,1,836000,7070,2
9,1,0.19,3,13,62,0.640969163,337.08,1,871200,1741,2
8,0,0.2,2,16,38,0.356093979,341.32,1,880000,10648,3
9,0,0.49,3,18,122,0.604258443,348.74,1,765600,10244,2
7,1,0.06,2,12,54,0.426578561,372.06,1,968000,1361,1
7,1,0.07,3,20,49,0.685022026,389.02,1,968000,9443,2
8,1,0.18,2,17,91,0.464757709,354.04,1,862400,4713,2
6,1,0.08,4,14,29,0.494126285,366.76,1,897600,2674,2
9,1,0.25,2,7,30,0.60866373,357.22,0,932800,9877,2
8,1,0.14,2,11,23,0.43979442,357.22,0,968000,6332,3
9,0,0.32,3,21,125,0.5969163,347.68,1,827200,10818,2
8,0,0.32,2,24,102,0.494126285,349.8,1,836000,3452,2
10,0,0.58,3,5,13,0.508810573,338.14,1,994400,2200,4
6,1,0,2,17,46,0.27753304,377.36,1,1100000,6674,3
9,0,0.49,3,21,125,0.611600587,354.04,1,924000,1241,3
8,0,0.31,2,4,11,0.369309838,349.8,1,1003200,2816,3
8,0,0.25,4,8,35,0.545521292,374.18,1,968000,5011,1
10,0,0.47,2,13,67,0.629221733,346.62,1,853600,342,3
7,1,0.2,2,12,28,0.464757709,361.46,1,888800,6060,2
12,1,0.66,3,10,17,0.69236417,330.72,1,950400,12434,3
6,0,0.39,2,8,20,0.276798825,372.06,1,1100000,11394,3
6,0,0.09,2,18,44,0.290014684,380.54,1,1012000,5629,3
8,1,0.2,1,34,85,0.406020558,330.72,0,871200,7738,2
7,1,0.02,3,17,42,0.453010279,360.4,1,941600,10093,2
7,1,0.1,2,18,32,0.470631424,379.48,1,950400,10578,3
8,1,0.02,2,17,26,0.417033774,354.04,1,836000,3723,3
8,1,0.31,2,16,65,0.42804699,343.44,1,862400,5380,2
8,1,0.22,2,20,112,0.464757709,331.78,1,844800,2537,2
7,1,0,2,16,32,0.458883994,364.64,1,924000,11195,2
7,1,0.09,2,7,22,0.414831131,346.62,1,871200,3626,3
8,0,0.4,2,4,8,0.200440529,339.2,0,1135200,9692,4
7,1,0.09,3,24,57,0.685022026,390.08,1,968000,6396,2
7,0,0.21,2,24,54,0.406020558,360.4,1,888800,5860,3
12,1,0.53,2,10,17,0.575624082,327.54,1,871200,1524,2
9,0,0.37,2,8,20,0.563142438,333.9,1,818400,187,3
7,1,0,2,18,29,0.472099853,364.64,1,941600,1205,3
10,0,0.47,2,6,24,0.552863436,333.9,0,915200,6073,2
6,1,0,2,6,16,0.113803231,358.28,0,1196800,2446,3
12,0,0.53,3,19,53,0.699706314,322.24,1,844800,8056,2
8,1,0.01,2,7,46,0.238619677,354.04,0,1064800,1381,4
8,1,0.22,2,10,79,0.526431718,348.74,1,836000,1299,3
10,0,0.46,2,6,9,0.370778267,341.32,1,1047200,9075,4
11,0,0.48,2,7,21,0.72907489,345.56,1,809600,9415,2
11,0,0.68,5,5,17,0.773127753,341.32,1,1038400,6032,3
8,1,0.2,2,36,85,0.269456681,338.14,0,1038400,4150,3
6,0,0,1,21,52,0.323788546,379.48,1,1029600,7599,3
11,0,0.49,2,6,21,0.633627019,327.54,1,836000,4655,1
7,0,0.11,3,14,28,0.483113069,367.82,1,968000,2428,2
7,1,0.08,4,27,46,0.472099853,334.96,1,827200,5154,2
8,1,0.27,3,17,91,0.552863436,333.9,1,800800,7709,2
10,1,0.23,3,37,73,0.758443465,361.46,1,1020800,11126,3
8,0,0.12,2,6,14,0.363436123,340.26,1,932800,5105,2
9,1,0.18,2,24,119,0.592511013,349.8,1,827200,10907,2
8,0,0.42,2,9,26,0.538179148,344.5,1,827200,1215,3
7,1,0,2,14,40,0.567547724,373.12,1,862400,4478,2
12,1,0.5,2,20,72,0.582232012,320.12,1,809600,4737,2
8,0,0.35,5,9,47,0.567547724,350.86,1,880000,7538,4
7,1,0.26,2,11,49,0.582232012,376.3,1,836000,4609,3
9,1,0.1,3,6,20,0.611600587,364.64,1,976800,6560,1
9,0,0.4,4,15,40,0.552863436,352.98,1,1161600,4805,4
10,1,0.23,3,37,155,0.595447871,344.5,1,924000,2262,3
6,0,0.22,2,23,61,0.310572687,366.76,1,985600,8001,3
7,1,0.13,2,15,35,0.516152717,364.64,1,792000,11472,2
8,0,0.44,2,6,9,0.420704846,355.1,1,968000,2511,3
10,0,0.5,2,10,21,0.589574156,343.44,1,941600,9098,4
12,0,0.52,2,10,34,0.674008811,328.6,1,915200,10529,2
10,1,0.24,2,6,18,0.5969163,354.04,1,840400,6663,2
7,0,0.29,2,19,37,0.376651982,355.1,1,888800,11945,3
7,0,0.24,2,27,48,0.417767988,364.64,1,915200,6640,2
7,1,0.33,2,35,104,0.40969163,354.04,1,871200,600,2
12,0,0.55,2,24,49,0.582232012,323.3,1,862400,3614,3
6,1,0,2,9,25,0.479441997,366.76,1,959200,10565,4
7,1,0.02,2,4,8,0.285609398,355.1,1,985600,11732,2
12,0,0.49,3,19,65,0.736417034,345.56,1,950400,11893,2
8,0,0.1,3,5,14,0.626284875,362.52,1,976800,579,1
9,1,0.31,2,4,11,0.54185022,350.86,1,959200,10021,2
8,1,0.21,2,21,38,0.385462555,354.04,1,1038400,8629,3
9,0,0.34,2,13,23,0.400146843,351.92,1,976800,2340,4
10,0,0.52,7,3,8,0.839207048,339.2,1,1012000,709,2
8,1,0.05,2,17,42,0.457415565,359.34,1,862400,554,2
7,0,0.33,2,9,46,0.528634361,367.82,1,924000,9062,2
9,0,0.41,8,48,82,1,349.8,1,924000,6252,3
11,0,0.47,2,9,28,0.626284875,327.54,1,836000,2592,2
7,0,0.24,2,18,36,0.432452276,357.22,0,809600,6804,2
7,0,0.22,2,18,34,0.376651982,357.22,1,932800,11025,2
8,1,0,2,8,12,0.430249633,358.28,1,880000,3238,1
7,0,0.1,2,30,124,0.383994126,328.6,0,844800,8264,2
8,1,0.02,1,9,22,0.411894273,354.04,1,924000,7840,3
7,1,0.16,2,11,73,0.494126285,338.14,1,836000,5449,3
7,0,0.21,2,57,135,0.472099853,339.2,1,897600,6968,2
9,0,0.49,3,21,44,0.5969163,364.64,1,932800,6650,2
7,1,0.07,2,15,27,0.372246696,349.8,1,959200,11967,2
10,0,0.45,6,6,12,0.510279001,333.9,1,1161600,8013,4
7,0,0.26,9,28,128,0.347283407,330.72,0,1056000,1420,4
10,0,0.46,2,6,9,0.33113069,324.36,1,1047200,3664,4
5,1,0.08,2,24,35,0.128487518,375.24,1,1232000,3025,5
6,0,0.16,2,11,23,0.479441997,340.26,1,862400,7468,4
8,0,0.37,2,6,10,0.388399413,373.12,1,1029600,9587,4
9,1,0.33,3,18,53,0.5969163,345.56,1,853600,8030,3
8,0,0.29,2,5,14,0.363436123,349.8,1,1038400,9323,3
8,1,0.02,2,9,14,0.464757709,346.62,1,809600,1290,2
10,1,0.28,2,31,151,0.574889868,327.54,1,748000,8238,2
7,1,0.01,2,14,39,0.544052863,391.14,1,862400,2057,2
8,0,0.42,2,9,21,0.313509545,329.66,1,1100000,9183,3
9,1,0.23,3,9,62,0.611600587,351.92,1,932800,2610,2
6,1,0.02,2,31,111,0.248898678,372.06,0,836000,5647,1
7,0,0.29,2,26,51,0.437591777,345.56,1,818400,993,2
7,0,0.24,2,18,24,0.25917768,358.28,1,1091200,1094,3
12,0,0.51,2,13,28,0.5969163,336.02,1,880000,6581,4
13,0,0.66,2,6,15,0.737885463,323.3,1,739200,7826,3
9,1,0,3,9,18,0.685022026,338.14,1,871200,7814,3
8,1,0.22,2,11,38,0.486784141,338.14,1,862400,7887,3
8,1,0.03,2,25,43,0.455947137,349.8,1,818400,588,2
7,1,0.07,2,16,26,0.486784141,373.12,1,941600,7658,3
8,1,0,2,6,14,0.412628488,357.22,0,924000,11750,2
7,0,0.31,2,4,28,0.42804699,358.28,1,827200,5389,2
7,0,0.08,2,19,43,0.413362702,360.4,0,994400,9412,3
11,0,0.45,3,5,16,0.582232012,344.5,1,1073600,11788,4
11,0,0.37,3,31,106,0.514684288,334.96,1,827200,5910,2
8,1,0.04,2,6,19,0.494126285,352.98,0,844800,4607,2
8,1,0,2,8,12,0.377386197,356.16,1,968000,3271,2
8,1,0.06,2,19,44,0.50660793,354.04,1,862400,11374,2
7,0,0.46,2,14,33,0.47650514,369.94,1,906400,8274,3
7,1,0.12,4,13,18,0.418502203,348.74,1,941600,3539,3
8,1,0.28,2,10,50,0.494126285,355.1,1,818400,3499,2
12,0,0.58,3,31,68,0.640969163,320.12,1,880000,5131,3
8,1,0.08,2,15,27,0.372246696,350.86,1,950400,5853,2
6,0,0,2,15,33,0.209251101,379.48,1,1100000,1093,2
8,1,0.56,2,18,96,0.494126285,346.62,1,836000,4393,3
8,1,0.12,3,33,54,0.398678414,347.68,0,880000,7640,2
6,1,0,2,3,10,0.403817915,364.64,1,941600,9174,2
7,1,0,2,14,39,0.52349486,360.4,1,827200,11497,2
8,1,0.2,8,66,109,0.522026432,336.02,1,800800,9410,2
6,0,0.17,2,13,34,0.285609398,377.36,1,1100000,5804,3
7,1,0,4,21,41,0.497063142,362.52,1,862400,1740,2
8,1,0.18,2,6,20,0.450073421,345.56,0,836000,1727,2
9,0,0.52,2,7,15,0.450073421,339.2,1,1029600,8658,4
7,0,0.48,2,9,22,0.439060206,355.1,1,1003200,3969,3
8,0,0.42,2,6,10,0.366372981,349.8,1,1012000,6798,3
8,1,0.26,4,19,68,0.611600587,365.7,1,827200,8581,2
7,1,0.04,2,20,43,0.442731278,355.1,0,792000,2559,1
9,0,0.36,2,13,47,0.611600587,359.34,1,924000,8783,3
9,0,0.45,2,6,9,0.455947137,346.62,1,976800,5026,2
8,0,0.48,2,6,10,0.392804699,350.86,1,906400,3963,3
10,0,0.55,2,7,21,0.5969163,342.38,1,924000,1632,3
7,1,0.18,5,16,112,0.542584435,357.22,1,827200,10935,3
5,1,0,1,14,86,0.413362702,378.42,1,1012000,7106,3
13,0,0.58,2,12,42,0.684287812,323.3,1,818400,7630,3
7,0,0.1,2,12,24,0.396475771,349.8,1,862400,6678,3
7,1,0,2,18,29,0.47650514,379.48,1,862400,3580,2
7,1,0.06,3,9,19,0.389867841,358.28,0,888800,2088,2
7,0,0.27,2,23,48,0.589574156,372.06,1,792000,2004,2
8,1,0,3,25,61,0.552863436,354.04,1,836000,3519,2
8,0,0.32,3,4,8,0.622613803,349.8,0,862400,1718,2
13,0,0.49,4,5,35,0.86123348,341.32,1,976800,4752,4
6,0,0.1,2,4,20,0.39133627,373.12,1,875600,8548,3
9,0,0.39,2,4,10,0.54185022,330.72,0,827200,3898,2
8,1,0.1,3,4,9,0.53671072,357.22,0,888800,11488,2
8,0,0.36,2,7,15,0.381057269,345.56,1,1029600,655,4
10,0,0.42,3,5,13,0.508810573,343.44,1,994400,8601,3
7,1,0.08,2,42,64,0.36123348,348.74,1,959200,12337,3
8,1,0.01,2,7,28,0.52349486,351.92,0,844800,11091,2
9,0,0.31,3,12,19,0.407488987,338.14,1,915200,3007,3
11,1,0.24,2,6,32,0.563142438,337.08,1,880000,2526,3
10,1,0.31,2,31,145,0.802496329,337.08,0,792000,10944,2
8,0,0.36,2,6,11,0.302496329,341.32,0,1100000,5155,4
6,1,0.08,2,16,26,0.257709251,365.7,1,1091200,3920,2
10,0,0.46,2,5,11,0.401615272,332.84,0,976800,3243,4
7,1,0.06,2,8,19,0.501468429,361.46,1,818400,6691,3
11,0,0.68,4,6,22,0.54185022,350.86,1,1056000,4580,3
9,1,0.18,3,9,62,0.640969163,337.08,1,836000,6116,2
10,0,0.54,2,28,83,0.5969163,342.38,1,968000,10168,3
7,0,0.2,2,10,23,0.424375918,348.74,0,844800,8558,3
5,1,0,2,15,28,0.413362702,358.28,1,853600,12120,3
6,1,0.08,2,14,45,0.290014684,365.7,1,1100000,7965,3
7,0,0.24,2,30,47,0.417767988,360.4,1,888800,1733,3
7,1,0.09,3,4,11,0.588105727,373.12,0,976800,557,1
9,1,0.1,2,12,48,0.450073421,338.14,1,985600,9975,2
8,0,0.06,4,10,49,0.538179148,356.16,1,844800,10843,3
9,0,0.24,3,14,28,0.383994126,337.08,1,818400,1067,2
8,1,0.24,2,16,65,0.461820852,331.78,1,836000,7448,2
9,0,0.39,2,21,42,0.473568282,364.64,1,959200,5308,3
12,0,0.64,2,6,20,0.72907489,330.72,1,809600,12341,2
13,0,0.52,3,10,41,0.802496329,321.18,1,915200,10543,2
9,1,0.04,2,5,9,0.340675477,346.62,1,959200,700,2
10,1,0.24,2,8,38,0.419236417,338.14,1,1038400,7632,3
7,0,0.48,2,21,34,0.460352423,367.82,1,924000,12221,2
6,0,0.53,2,7,24,0.402349486,354.04,1,906400,11073,3
8,0,0.36,2,5,16,0.34287812,364.64,1,1020800,1541,3
7,1,0.02,2,29,85,0.458883994,364.64,1,1012000,2381,4
8,1,0.28,4,51,60,0.604258443,350.86,1,818400,3435,3
7,1,0.03,2,7,12,0.450073421,368.88,0,897600,208,1
9,1,0.26,2,7,60,0.516152717,325.42,1,836000,6569,2
8,1,0.13,3,20,60,0.552863436,354.04,1,800800,238,3
9,1,0.14,2,3,14,0.510279001,341.32,1,844800,5428,1
9,1,0.33,2,23,144,0.567547724,349.8,1,827200,4020,2
8,1,0.1,3,17,42,0.464023495,351.92,1,950400,10240,2
9,0,0.41,2,10,20,0.502936858,356.16,1,906400,6660,3
9,0,0.31,2,4,15,0.662995595,354.04,0,853600,10538,3
6,0,0.13,1,16,36,0.331864905,377.36,1,1117600,7447,3
9,0,0.48,9,6,24,0.656387665,354.04,1,836000,589,2
10,1,0.12,3,30,71,0.685022026,347.68,1,827200,7427,2
8,1,0.12,2,15,54,0.508810573,334.96,1,809600,11630,2
7,1,0.03,2,17,31,0.406020558,362.52,1,897600,2612,2
8,1,0.6,2,37,141,0.464757709,345.56,1,818400,8997,2
7,1,0,2,11,34,0.567547724,368.88,1,836000,8154,2
10,1,0.17,3,18,34,0.740088106,351.92,1,853600,10472,3
7,0,0.49,6,18,45,0.567547724,360.4,1,809600,11188,3
9,0,0.23,3,21,98,0.5969163,356.16,1,827200,9603,2
7,1,0.18,2,16,101,0.450073421,346.62,1,871200,5559,2
7,1,0.26,3,31,69,0.482378855,381.6,1,818400,8782,2
7,1,0.02,2,19,38,0.455947137,360.4,1,973866.6667,7774,4
9,0,0.28,3,10,31,0.611600587,354.04,1,880000,9141,4
9,0,0.52,2,12,19,0.413362702,344.5,1,1056000,5878,3
8,1,0.06,2,19,42,0.512481645,357.22,1,844800,8934,2
6,0,0.48,2,40.5,51,0.269456681,366.76,1,1029600,5973,3
12,0,0.52,2,12,37,0.589574156,329.66,1,888800,6669,2
6,1,0.28,13,29,139,0.3979442,352.98,0,968000,6592,3
10,0,0.56,2,3,8,0.386930984,333.9,1,1047200,11936,3
10,1,0.36,15,31,83,0.656387665,341.32,1,1038400,9218,4
9,0,0.29,2,19,57,0.450073421,359.34,1,853600,2690,3
9,1,0.22,2,12,42,0.475036711,336.02,1,897600,3867,3
6,1,0,4,21,60,0.469162996,377.36,1,1020800,9329,3
8,0,0.32,2,32,79,0.494126285,346.62,0,836000,5092,2
9,0,0.44,2,10,26,0.284140969,346.62,1,994400,7328,2
8,1,0,1,3,12,0.412628488,356.16,0,853600,2174,2
8,0,0.51,2,9,22,0.294419971,344.5,1,985600,5311,4
8,1,0.07,2,14,63,0.535242291,356.16,0,836000,1689,1
8,0,0.11,2,12,48,0.453744493,336.02,0,880000,7574,2
8,0,0.11,2,6,16,0.450073421,359.34,1,959200,852,1
12,0,0.53,3,31,106,0.746696035,334.96,1,880000,12414,1
10,0,0.43,2,34,85,0.325991189,354.04,1,1135200,3272,4
13,0,0.74,2,9,22,0.737885463,336.02,1,844800,3419,4
7,1,0.3,4,20,102,0.51835536,347.68,1,818400,6696,2
10,0,0.34,2,6,17,0.563142438,344.5,0,818400,11355,2
8,0,0.32,2,32,79,0.494126285,356.16,1,818400,11616,2
9,0,0.45,2,10,17,0.504405286,344.5,1,827200,2158,3
8,1,0.13,2,11,28,0.486784141,354.04,1,844800,6224,3
5,0,0.11,2,16,84,0.229809104,358.28,1,1038400,12088,3
12,0,0.47,3,28,49,0.751101322,345.56,1,836000,9654,2
9,1,0.09,3,13,108,0.714390602,350.86,1,924000,778,2
12,0,0.49,3,26,70,0.736417034,338.14,1,880000,4171,3
7,1,0,4,51,90,0.485315712,347.68,1,836000,9477,2
10,1,0.31,3,35,73,0.71071953,334.96,0,827200,4225,2
8,0,0.59,2,5,9,0.420704846,356.16,1,1003200,3398,3
7,1,0,2,6,12,0.353157122,362.52,1,950400,10857,3
10,0,0.5,4,5,13,0.582232012,345.56,1,959200,3183,2
9,1,0.26,3,24,143,0.582232012,340.26,1,827200,5258,2
9,1,0.24,2,8,28,0.53671072,330.72,1,932800,7245,1
8,1,0.22,2,5,15,0.52349486,339.2,1,827200,883,2
6,1,0.15,2,26,32,0.225403818,359.34,1,1082400,11359,2
7,1,0.08,2,28,63,0.458883994,354.04,1,836000,3905,2
7,0,0.26,2,5,23,0.444933921,342.38,0,809600,6712,2
11,0,0.53,2,6,14,0.640969163,336.02,1,739200,9823,3
10,1,0.33,2,31,92,0.582232012,347.68,1,862400,5872,3
6,0,0.24,2,19,42,0.335535977,359.34,0,888800,7596,3
16,1,0.76,2,23,52,0.831864905,303.16,2,792000,10423,3
7,0,0.3,2,35,75,0.582966226,361.46,1,880000,758,3
9,0,0.53,3,13,28,0.552863436,356.16,1,976800,4504,3
7,1,0.08,2,14,26,0.42804699,381.6,1,968000,11181,1
8,1,0.1,3,17,63,0.611600587,350.86,1,853600,3404,3
7,0,0.24,2,5,18,0.254772394,360.4,1,1091200,454,2
9,1,0.33,3,25,81,0.611600587,358.28,1,812533.3333,3739,3
12,0,0.63,2,7,23,0.626284875,327.54,1,994400,6763,3
7,1,0.07,3,11,89,0.665932452,391.14,1,812533.3333,7260,3
10,1,0.27,2,30,73,0.567547724,341.32,1,888800,11398,3
7,0,0.02,1,17,26,0.25917768,358.28,1,968000,10429,3
8,1,0.22,3,5,28,0.626284875,362.52,1,1012000,9914,2
8,0,0.37,2,23,85,0.494126285,359.34,1,836000,4111,3
10,0,0.47,2,6,10,0.526431718,341.32,1,950400,5672,3
9,1,0.26,2,5,77,0.60866373,355.1,1,812533.3333,5291,3
7,1,0,2,6,11,0.228340675,351.92,1,1064800,357,4
7,1,0.01,2,9,20,0.332599119,351.92,1,950400,783,3
7,1,0.01,2,9,17,0.455212922,365.7,1,959200,9749,3
10,1,0.45,2,16,48,0.707048458,341.32,1,844800,4949,3
8,1,0.1,2,34,46,0.267254038,334.96,0,1082400,10844,3
8,1,0.02,1,13,24,0.517621145,344.5,0,818400,10660,1
6,0,0.08,2,40,44,0.396475771,351.92,0,836000,11686,2
7,1,0.08,4,9,32,0.300293686,367.82,0,994400,5982,2
10,0,0.45,2,16,30,0.4030837,338.14,1,1047200,3688,3
10,0,0.44,2,5,13,0.478707783,354.04,1,959200,2001,4
7,0,0.33,2,14,28,0.354625551,354.04,1,985600,7281,3
10,1,0.32,3,7,17,0.534508076,333.9,1,915200,10763,2
8,1,0.2,2,9,38,0.56020558,350.86,1,792000,3056,2
8,0,0.34,3,6,15,0.472099853,350.86,1,985600,2356,3
8,0,0.37,2,24,58,0.453010279,354.04,1,985600,11915,3
8,1,0.02,2,17,30,0.427312775,351.92,1,880000,10312,3
7,1,0.15,2,20,49,0.530837004,360.4,1,836000,10262,2
8,1,0.55,2,3,9,0.439060206,358.28,1,818400,3233,2
10,0,0.63,3,5,22,0.626284875,339.2,1,924000,8568,3
12,0,0.51,2,10,23,0.721732746,338.14,1,915200,3052,3
7,1,0.03,2,17,49,0.408957416,356.16,1,836000,2743,2
8,0,0.53,2,12,30,0.450073421,356.16,1,915200,7025,2
10,0,0.38,2,17,38,0.42804699,341.32,1,915200,2681,3
8,0,0.37,2,36,106,0,352.98,0,1196800,7168,4
8,1,0.25,4,16,37,0.573421439,350.86,0,818400,2985,2
7,1,0.13,2,15,34,0.508810573,382.66,1,941600,6805,4
7,1,0,1,14,22,0.406020558,362.52,1,994400,2935,3
7,1,0.26,5,51,145,0.604258443,360.4,1,836000,4673,2
8,0,0.48,2,6,10,0.406020558,346.62,1,1003200,9161,2
8,1,0.19,2,27,105,0.457415565,351.92,1,853600,9792,2
9,0,0.48,2,39,106,0.516152717,322.24,2,844800,4511,2
9,0,0.39,2,20,27,0.373715125,339.2,1,1064800,6534,4
8,1,0.12,2,16,63,0.442731278,356.16,0,809600,4381,2
8,1,0.1,3,9,26,0.494126285,362.52,1,880000,6911,3
10,0,0.48,2,6,24,0.552863436,337.08,1,924000,8346,2
6,1,0.1,3,4,11,0.272393539,364.64,1,1051600,5337,3
7,0,0.19,3,28,72,0.357562408,334.96,1,818400,12280,2
7,1,0.03,2,21,58,0.541116006,372.06,1,862400,2880,1
6,0,0.09,2,9,25,0.33773862,362.52,1,862400,7616,2
8,1,0,2,10,18,0.449339207,346.62,1,862400,7728,2
7,0,0.33,2,9,30,0.444933921,358.28,1,836000,3514,2
9,1,0.17,3,25,130,0.582232012,343.44,1,853600,389,2
8,0,0.42,2,12,27,0.486784141,365.7,1,906400,4995,3
8,0,0.32,2,24,102,0.494126285,355.1,1,827200,6991,2
8,0,0.34,5,10,29,0.472099853,355.1,1,1064800,9093,3
8,0,0.12,2,10,49,0.457415565,347.68,1,862400,8768,3
11,0,0.45,3,5,27,0.655653451,329.66,1,836000,4861,3
8,1,0.31,2,23,48,0.54185022,345.56,1,906400,9485,3
6,1,0,2,17,46,0.209251101,381.6,1,1100000,9712,2
9,1,0.26,3,25,54,0.611600587,343.44,1,862400,11320,2
9,1,0.41,3,12,39,0.533773862,354.04,1,976800,3273,3
6,1,0.06,2,38,85,0.171071953,378.42,1,1082400,3837,5
8,0,0.46,3,10,24,0.344346549,336.02,1,1020800,2287,3
8,1,0.2,2,23,94,0.464757709,343.44,1,853600,4599,3
7,0,0.24,2,27,48,0.383994126,359.34,1,880000,1276,2
11,0,0.48,2,6,21,0.582232012,349.8,1,880000,10542,1
10,0,0.52,2,14,23,0.406020558,328.6,1,1047200,6727,4
7,1,0.26,5,12,74,0.613069016,367.82,1,836000,10654,2
7,1,0.04,2,20,43,0.442731278,355.1,0,827200,7313,2
7,1,0.02,2,18,87,0.541116006,378.42,1,809600,1244,2
9,0,0.46,2,21,37,0.446402349,352.98,1,1020800,1687,4
8,1,0.35,3,24,120,0.465491924,342.38,1,915200,5937,3
12,0,0.64,2,6,22,0.758443465,338.14,0,809600,4627,2
8,0,0.34,2,16,38,0.341409692,354.04,1,968000,6962,3
11,1,0.37,16,30,151,1,333.9,1,915200,4229,2
7,0,0.29,2,19,42,0.483847283,361.46,1,959200,11288,2
8,1,0,3,7,20,0.429515419,341.32,1,897600,2267,3
7,0,0.35,2,3,9,0.237885463,358.28,1,1082400,3881,4
7,0,0.35,2,11,41,0.435389134,354.04,1,809600,4574,2
8,0,0.12,2,9,50,0.494126285,340.26,1,836000,2582,3
9,0,0.49,2,21,149,0.516152717,332.84,1,809600,9222,2
11,0,0.57,3,20,68,0.699706314,333.9,1,880000,4410,3
8,1,0,2,8,19,0.464757709,352.98,1,809600,3329,2
9,0,0.46,4,3,10,0.477973568,342.38,1,1038400,9710,4
7,0,0.24,2,18,29,0.253303965,354.04,1,1091200,11898,4
7,1,0.13,2,12,27,0.494126285,374.18,1,853600,7451,3
6,1,0.1,3,27,32,0.353157122,365.7,0,1117600,8624,3
10,0,0.58,3,22,71,0.736417034,334.96,1,924000,936,3
11,0,0.48,2,15,75,0.633627019,322.24,1,792000,3618,2
7,1,0.02,2,5,31,0.615271659,389.02,1,871200,6409,3
7,1,0,2,12,39,0.509544787,366.76,1,827200,11221,2
8,1,0.05,3,11,29,0.685022026,372.06,1,897600,2549,3
8,1,0.1,3,12,26,0.464757709,355.1,1,915200,3766,3
9,1,0,2,14,33,0.450073421,333.9,1,915200,7435,4
7,0,0.04,2,19,88,0.413362702,349.8,1,827200,7110,2
7,0,0.32,2,15,57,0.520558003,366.76,1,809600,8147,3
10,0,0.63,4,6,16,0.510279001,322.24,1,1056000,9328,3
7,0,0.36,2,12,87,0.464757709,347.68,1,809600,4329,3
7,1,0,2,14,86,0.509544787,380.54,1,827200,8183,3
7,0,0.37,2,14,29,0.341409692,354.04,1,994400,7851,4
8,0,0.21,2,24,58,0.472099853,354.04,1,959200,6606,3
8,0,0.38,2,19,60,0.520558003,360.4,1,985600,3088,3
8,1,0.19,2,15,50,0.385462555,348.74,1,985600,5999,2
12,0,0.5,3,19,43,0.751101322,345.56,1,792000,371,2
8,1,0.1,3,5,12,0.420704846,362.52,1,941600,5474,3
8,1,0,2,6,13,0.48825257,358.28,1,844800,6151,3
10,1,0.5,2,20,47,0.707048458,348.74,1,809600,3324,2
8,1,0.09,4,14,63,0.611600587,349.8,1,853600,10968,2
12,0,0.66,2,6,21,0.575624082,319.06,1,862400,11638,3
7,1,0.02,2,31,92,0.545521292,372.06,1,809600,9807,3
8,1,0.06,2,20,41,0.372246696,351.92,1,906400,2943,4
7,0,0.17,2,16,29,0.253303965,357.22,1,1012000,391,3
9,0,0.41,3,16,122,0.604258443,348.74,1,800800,3078,2
9,1,0.18,2,24,105,0.633627019,355.1,1,924000,7573,2
7,1,0.03,2,27,99,0.435389134,352.98,1,836000,9524,3
8,0,0.7,8,72,160,0.530837004,319.06,2,924000,11864,4
7,1,0,2,3,13,0.334067548,364.64,1,1003200,9949,1
6,0,0.15,1,8,35,0.156387665,357.22,1,1126400,374,3
7,0,0.3,2,31,45,0.485315712,360.4,1,871200,4525,3
9,1,0.04,2,27,99,0.52349486,347.68,1,836000,5543,2
12,0,0.5,3,27,49,0.736417034,345.56,1,959200,3389,2
8,1,0.24,3,4,11,0.503671072,339.2,1,880000,489,2
7,0,0.43,3,18,72,0.468428781,359.34,1,968000,11141,2
